Event,State,Date,Match code,Red team 1,Red team 2,Blue team 1,Blue team 2,Red auto,Red teleop,Red endgame,Red penalty,Blue auto,Blue teleop,Blue endgame,Blue penalty
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q008-1,8511,12845,11855,14859,0,11,25,0,0,2,25,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q009-1,15322,12678,12921,10309,45,14,65,0,80,17,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q010-1,11714,14559,7228,12658,0,13,30,0,0,4,15,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q011-1,12659,13702,5663,8733,0,0,40,0,45,16,75,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q012-1,11559,9895,8513,9087,85,8,100,0,75,12,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q013-1,13513,8553,15106,11618,30,5,50,0,30,4,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q014-1,14558,13917,12678,12821,65,41,65,0,70,8,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q015-1,11855,10309,14486,13009,85,9,50,0,75,29,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q016-1,14229,14634,15322,8511,40,21,100,0,15,4,30,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q017-1,9855,11617,12845,12921,70,6,100,0,0,8,15,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q018-1,11729,12548,13986,14859,95,4,50,0,0,4,15,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q019-1,8553,14558,12658,9895,45,14,65,0,30,6,65,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q020-1,15106,5663,13009,14559,75,14,100,0,55,14,65,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q021-1,11855,13917,8513,12659,60,40,0,0,55,6,25,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q022-1,14486,14229,9087,12845,95,46,100,0,30,10,75,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q023-1,11729,11618,12821,9855,70,5,75,0,85,12,100,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q024-1,8511,10309,13702,13986,105,29,65,0,55,7,15,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q025-1,11559,12921,14634,13513,45,6,15,0,55,14,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q026-1,12548,12678,11714,11617,80,6,100,0,30,10,15,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q027-1,14859,8733,7228,15322,35,10,40,0,45,17,65,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q028-1,14559,11618,14229,11855,45,7,15,0,95,14,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q029-1,9895,13009,13702,13917,70,10,100,0,30,60,30,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q030-1,12921,14558,9087,15106,0,6,40,0,70,12,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q031-1,13513,12658,12678,9855,55,22,50,0,120,12,100,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q032-1,12659,11714,11729,15322,20,8,30,0,45,2,15,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q033-1,8733,13986,11617,14486,35,2,30,0,105,32,100,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q034-1,12548,7228,11559,8511,120,10,50,0,55,8,65,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q035-1,12845,8553,10309,5663,10,4,40,0,85,16,100,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q036-1,14859,12821,14634,8513,45,6,65,0,85,10,65,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q037-1,9087,15322,9855,11855,70,10,30,0,75,4,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q038-1,12678,8733,15106,11729,55,12,75,0,30,0,15,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q039-1,13009,12921,12548,14229,80,14,50,0,110,17,100,10
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q040-1,7228,11617,9895,13513,70,15,75,0,75,6,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q041-1,12845,13702,11618,14558,10,0,25,0,40,2,65,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q042-1,11714,14486,13917,14634,45,45,65,0,125,40,50,40
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q043-1,12658,5663,8511,12821,55,10,65,0,60,10,100,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q044-1,14859,12659,10309,11559,0,4,25,0,135,7,50,0
Ruckus at the Border  FTC Qualifier,MI,2018-11-16T00:00:00.000Z,1819-FIM-Q8-Q045-1,14559,8513,8553,13986,80,4,40,0,60,4,15,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q001-1,10844,10615,11767,14403,60,34,50,0,0,0,25,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q002-1,9908,14623,7837,10180,30,0,50,0,0,0,0,10
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q003-1,11230,10699,12722,10779,55,15,50,0,40,5,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q004-1,10601,5954,5291,11940,30,2,65,10,45,5,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q005-1,12862,14551,10309,12603,70,10,30,0,55,10,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q006-1,12775,10698,10805,9931,55,15,50,0,55,40,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q007-1,8845,6000,13019,10484,65,13,100,0,60,8,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q008-1,10653,9020,5386,10438,55,4,15,10,45,2,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q009-1,11691,10297,8239,12317,30,0,100,0,30,4,75,10
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q010-1,5291,15399,12862,11230,80,4,65,0,70,12,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q011-1,10805,10180,10615,14551,0,0,15,0,85,25,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q012-1,10601,10698,11767,6000,25,15,15,0,30,4,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q013-1,10309,10844,10484,10438,55,20,50,0,0,0,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q014-1,9908,8239,9020,5954,30,0,0,0,30,0,30,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q015-1,12603,15399,10699,13019,65,10,65,0,30,10,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q016-1,10297,14623,11940,12775,80,40,50,0,65,5,75,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q017-1,5386,8845,11691,7837,100,2,65,0,70,19,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q018-1,9931,14403,10779,10653,70,35,75,0,70,0,0,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q019-1,12722,5291,12317,10805,85,17,15,0,10,5,25,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q020-1,11230,10438,10615,6000,55,8,65,0,75,27,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q021-1,11767,9908,12775,10699,30,4,15,0,80,15,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q022-1,14551,10484,9020,11940,55,6,50,0,0,4,25,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q023-1,5954,10779,15399,10180,30,15,100,0,35,5,30,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q024-1,7837,8239,10698,13019,70,10,100,0,65,8,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q025-1,5386,12317,14623,10844,65,4,75,0,30,7,50,10
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q026-1,10297,12862,10653,10601,85,31,50,0,0,0,15,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q027-1,12603,9931,8845,12722,110,70,100,0,85,24,50,20
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q028-1,14403,10309,11691,9908,40,6,25,0,70,53,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q029-1,10805,11767,7837,11230,0,0,40,10,100,16,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q030-1,10484,12775,5954,10615,55,15,65,0,110,45,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q031-1,10180,10297,6000,5386,30,5,65,20,95,24,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q032-1,15399,10438,10698,8845,35,2,25,10,65,15,0,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q033-1,10779,11691,10844,12603,110,52,0,0,65,4,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q034-1,9020,5291,9931,10309,0,4,15,0,135,25,100,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q035-1,14403,10601,14623,8239,65,6,50,30,30,4,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q036-1,12317,10653,14551,10699,45,4,0,0,0,4,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q037-1,11940,12722,13019,12862,30,12,25,10,70,18,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q038-1,10844,9908,15399,10297,30,5,15,0,60,12,25,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q039-1,6000,7837,12603,5954,60,8,50,0,70,5,0,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q040-1,8239,10805,10779,5386,30,0,75,0,85,6,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q041-1,10438,14551,9931,11767,30,6,65,0,0,47,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q042-1,12775,13019,5291,11691,95,20,100,10,135,15,15,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q043-1,10699,9020,10698,14623,0,12,0,10,30,31,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q044-1,12317,10484,10601,11230,55,8,65,0,80,15,65,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q045-1,12722,10615,10309,10653,120,20,75,0,85,7,50,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q046-1,10180,8845,14403,12862,55,25,65,10,30,8,25,0
Great Lakes Bay Region FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q2-Q047-1,11940,6000,10438,9908,45,8,65,10,30,9,30,20
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q001-1,5289,7253,7140,12740,60,8,50,0,30,5,25,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q002-1,7215,7325,14353,11932,85,12,65,0,80,12,75,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q003-1,8593,12876,11769,13333,100,19,100,0,25,0,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q004-1,13684,7255,7313,9842,10,12,65,0,30,22,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q005-1,13647,7048,11668,10137,75,0,15,0,50,12,40,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q006-1,14791,7043,9819,14657,25,4,40,0,85,8,100,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q007-1,13550,5559,11933,6134,30,5,15,0,45,15,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q008-1,10262,10176,9841,14790,70,2,50,0,30,6,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q009-1,14670,11360,10620,15568,45,14,75,0,60,2,15,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q010-1,11668,7255,7325,8593,80,5,75,0,100,6,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q011-1,11769,7140,9842,13647,0,5,0,0,60,4,65,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q012-1,7215,6134,14791,12740,85,12,50,0,15,0,0,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q013-1,14790,11932,13333,13684,60,12,0,0,15,7,30,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q014-1,11360,9819,5559,10137,65,2,15,0,0,4,30,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q015-1,11933,14353,5289,10262,45,0,0,0,70,14,0,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q016-1,7253,7048,9841,14670,70,16,100,0,45,9,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q017-1,15568,7043,7313,12876,40,6,40,0,70,15,65,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q018-1,14657,10620,10176,13550,40,26,50,0,60,6,65,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q019-1,12740,11360,8593,13684,70,8,15,0,55,12,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q020-1,9842,11668,10262,6134,40,8,75,0,60,0,0,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q021-1,9819,11769,5289,7325,30,9,25,0,75,4,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q022-1,7043,14670,7255,7215,60,13,75,0,95,13,100,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q023-1,10137,7313,14353,10620,0,5,25,0,100,10,65,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q024-1,12876,9841,11932,11933,55,8,50,0,30,4,65,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q025-1,5559,13333,10176,13647,25,19,40,0,60,8,0,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q026-1,13550,7140,7048,14791,55,4,25,0,105,11,15,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q027-1,14790,7253,15568,14657,100,23,15,0,85,2,0,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q028-1,14353,12740,7255,9819,60,0,50,0,85,23,100,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q029-1,13684,11933,7325,10137,35,0,0,0,40,0,0,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q030-1,6134,9841,11360,11769,100,17,0,0,25,8,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q031-1,11932,10176,7313,11668,85,2,100,0,25,4,25,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q032-1,13333,5289,15568,13550,45,14,65,0,95,6,15,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q033-1,13647,14791,14670,10262,45,0,75,0,75,5,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q034-1,12876,10620,7253,7215,85,12,65,0,110,10,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q035-1,14657,8593,7140,5559,75,8,65,0,15,14,40,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q036-1,7048,14790,7043,9842,30,2,50,0,30,10,65,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q037-1,6134,15568,13684,10176,110,14,75,0,65,8,50,10
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q038-1,13550,7313,9841,13647,30,0,15,0,60,2,0,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q039-1,10620,14791,7255,13333,40,11,0,0,40,10,75,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q040-1,11668,11933,7140,7215,25,4,40,0,80,22,75,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q041-1,10137,14670,14790,5289,45,5,75,0,75,18,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q042-1,9842,9819,11932,8593,85,4,15,0,60,12,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q043-1,7048,14353,12876,11360,55,4,65,0,115,6,30,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q044-1,14657,10262,12740,11769,70,22,0,0,30,0,50,0
Canton FTC Qualifier,MI,2018-11-02T00:00:00.000Z,1819-FIM-Q1-Q045-1,5559,7325,7253,7043,30,10,65,0,45,9,65,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q001-1,11559,11266,10104,5292,30,4,0,0,0,6,75,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q002-1,9366,9404,13409,6070,0,2,50,0,55,4,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q003-1,5391,15428,13412,5384,30,0,50,0,0,14,30,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q004-1,12845,7772,12757,11987,0,4,15,0,60,16,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q005-1,15510,6283,6482,14922,30,10,15,0,30,0,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q006-1,13078,11999,11851,11531,0,2,15,0,70,15,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q007-1,10031,11846,5383,14486,30,17,75,0,100,53,100,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q008-1,5385,10315,5980,13021,30,20,65,40,30,0,15,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q009-1,14922,5292,11987,15428,30,0,0,0,30,6,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q010-1,6482,12845,9366,11999,0,2,15,0,0,4,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q011-1,14486,11851,7772,10104,30,20,15,0,30,4,65,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q012-1,11559,5391,6070,13021,85,4,50,0,30,0,25,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q013-1,9404,10031,13078,6283,30,10,65,0,30,4,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q014-1,11531,13409,15510,5980,70,10,50,0,25,2,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q015-1,5383,5384,5385,12757,30,79,100,0,90,16,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q016-1,10315,13412,11266,11846,0,0,0,0,30,10,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q017-1,13021,10104,15428,9366,30,4,65,40,0,2,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q018-1,7772,6482,11559,9404,30,2,15,0,30,4,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q019-1,5384,6070,5980,12845,30,21,100,0,30,5,15,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q020-1,11266,14922,14486,13078,60,0,65,0,75,14,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q021-1,11846,15510,11999,5385,60,15,65,50,55,5,15,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q022-1,6283,5383,11851,10315,100,80,50,0,85,6,15,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q023-1,13409,11987,13412,10031,95,4,65,0,25,6,40,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q024-1,11531,12757,5292,5391,75,14,50,0,30,13,25,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q025-1,14486,5385,9366,11559,0,12,100,0,30,0,0,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q026-1,11846,11851,13021,12845,30,4,15,0,25,5,15,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q027-1,6283,13409,5384,11266,30,11,50,0,85,25,65,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q028-1,13078,5292,13412,5383,65,10,65,0,30,67,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q029-1,10104,14922,11531,6070,30,4,0,0,115,6,100,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q030-1,15510,11987,5391,9404,90,0,30,0,85,11,100,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q031-1,5980,7772,11999,10031,60,0,0,0,15,9,40,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q032-1,15428,12757,10315,6482,0,6,25,0,60,2,15,20
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q033-1,5292,13021,13409,14486,10,0,25,0,60,14,65,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q034-1,12845,11531,6283,11559,70,15,75,0,60,5,15,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q035-1,5385,13078,5391,7772,75,19,100,0,110,7,100,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q036-1,11987,11266,5383,6482,85,6,65,0,0,60,50,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q037-1,12757,5980,11846,9366,85,10,50,0,30,10,50,40
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q038-1,10315,11999,5384,10104,15,8,30,0,60,23,65,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q039-1,6070,15428,10031,15510,30,6,15,0,10,5,25,0
Kentwood FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q7-Q040-1,9404,13412,14922,11851,30,10,50,0,85,9,0,0
Kearsley FTC Qualifier,MI,2018-11-09T00:00:00.000Z,1819-FIM-Q6-Q001-1,7138,6043,8688,11181,60,14,0,0,55,0,25,0
